Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Customer_Segment,Cluster,PCA1,PCA2,Cluster_Name
CUST1472,74,4,671.0269878336684,3,3,4,334,3.3333333333333335,Loyal Customers,1,0.03459537431147868,-0.05482114509800658,At Risk
CUST1473,109,4,438.273702146682,2,3,2,232,2.3333333333333335,At Risk,1,-0.6841285285911463,0.06519208219562338,At Risk
CUST1474,64,9,1172.1954918468196,3,5,5,355,4.333333333333333,Loyal Customers,0,2.6313681585097415,1.0480427069592748,VIP Customers
CUST1475,124,7,768.0450358989725,2,5,4,254,3.6666666666666665,At Risk,0,0.8194120236270335,1.0073706007019516,VIP Customers
CUST1476,81,7,908.8970940435837,2,5,5,255,4.0,At Risk,0,1.3784420494566083,0.6806557332373463,VIP Customers
CUST1477,63,4,483.4754886481454,3,3,3,333,3.0,Loyal Customers,1,-0.3215984884048619,-0.4146313690099069,At Risk
CUST1478,82,3,304.2453338173717,2,2,2,222,2.0,About to Sleep,1,-1.1140115553261172,-0.5348376821687035,At Risk
CUST1479,67,6,571.080114296263,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.419621647840661,-0.019765246998303565,VIP Customers
CUST1480,196,3,197.26600365442775,1,2,1,121,1.3333333333333333,About to Sleep,1,-2.0011970495043507,0.6605198760047575,At Risk
CUST1481,12,1,57.78986999104526,5,1,1,511,2.3333333333333335,New Customers,1,-1.8345541761586384,-1.8945290679457343,At Risk
CUST1482,101,4,295.69653637503654,2,3,1,231,2.0,At Risk,1,-0.9569681231658774,-0.20411847506556566,At Risk
CUST1483,96,6,530.7465392435187,2,4,3,243,3.0,At Risk,0,0.16464172288709727,0.26810806531258075,VIP Customers
CUST1484,352,1,77.04077679764858,1,1,1,111,1.0,About to Sleep,1,-3.725186299805244,2.0885489382052898,At Risk
CUST1485,374,2,113.8833709966974,1,1,1,111,1.0,About to Sleep,1,-3.4838574208406987,2.5102830774855436,At Risk
CUST1486,81,6,335.46950001567245,2,4,2,242,2.6666666666666665,At Risk,1,-0.18605278691597527,-0.14782680872165357,At Risk
CUST1487,53,5,598.7422947357363,3,3,4,334,3.3333333333333335,Loyal Customers,0,0.2768177474714849,-0.2686454124430927,VIP Customers
CUST1488,31,1,56.072335029820536,4,1,1,411,2.0,New Customers,1,-1.9464438808641185,-1.6753963786239525,At Risk
CUST1489,59,2,204.22746082752406,3,1,1,311,1.6666666666666667,New Customers,1,-1.4907067112047794,-1.046268358947434,At Risk
CUST1490,53,6,775.6797943579154,3,4,5,345,4.0,Loyal Customers,0,0.9560570211175723,0.06998304264275203,VIP Customers
CUST1491,43,7,977.8443816372956,3,5,5,355,4.333333333333333,Loyal Customers,0,1.7484925913329543,0.32332914226889753,VIP Customers
CUST1492,137,2,104.33069857336872,1,1,1,111,1.0,About to Sleep,1,-2.157343116886177,-0.2613798178382698,At Risk
CUST1493,111,5,929.4367435797541,2,3,5,235,3.3333333333333335,At Risk,0,0.6853175234168707,0.8153286894126653,VIP Customers
CUST1494,145,2,241.49275667339614,1,1,1,111,1.0,About to Sleep,1,-1.8965939988623113,0.0012405026144156166,At Risk
CUST1495,112,5,412.2554287761688,2,3,2,232,2.3333333333333335,At Risk,1,-0.47509611975621974,0.188008450887792,At Risk
CUST1496,253,3,267.7772416162224,1,2,1,121,1.3333333333333333,About to Sleep,1,-2.16792918708268,1.4113988232388108,At Risk
CUST1497,121,4,411.3220430680852,2,3,2,232,2.3333333333333335,At Risk,1,-0.8125495297770837,0.17163373517807226,At Risk
CUST1498,84,8,901.4979749931733,2,5,5,255,4.0,At Risk,0,1.6290460137167435,0.8264756245055194,VIP Customers
CUST1499,77,3,296.41719482650194,3,2,2,322,2.3333333333333335,New Customers,1,-1.1030541775998104,-0.6027340731131245,At Risk
CUST1500,76,5,640.7060130936636,3,3,4,334,3.3333333333333335,Loyal Customers,0,0.2397081107997318,0.051034356069503906,VIP Customers
CUST1501,26,9,1060.4425973901548,4,5,5,455,4.666666666666667,Champions,0,2.5979638761601587,0.4674653364000498,VIP Customers
CUST1502,336,1,117.11122447145016,1,1,1,111,1.0,About to Sleep,1,-3.5447261755124653,1.9517353076521984,At Risk
CUST1503,148,2,123.6754770144145,1,1,1,111,1.0,About to Sleep,1,-2.176709545153182,-0.10938499904944524,At Risk
CUST1504,16,6,945.1565028330433,5,4,5,545,4.666666666666667,Champions,0,1.5448755756466235,-0.151496856200646,VIP Customers
CUST1505,111,6,605.7942558790138,2,4,4,244,3.3333333333333335,At Risk,0,0.24689654622778223,0.5355024691942708,VIP Customers
CUST1506,27,7,962.5797918807624,4,5,5,455,4.666666666666667,Champions,0,1.8054044848122912,0.11815038831176365,VIP Customers
CUST1507,55,5,374.4244864765489,3,3,2,332,2.6666666666666665,Promising,1,-0.23539768633675914,-0.5224947678823929,At Risk
CUST1508,38,3,384.07904155134537,4,2,2,422,2.6666666666666665,New Customers,1,-0.6855319664341215,-0.9485842533893478,At Risk
CUST1509,34,5,603.6726266201249,4,3,4,434,3.6666666666666665,Loyal Customers,0,0.39588076214932194,-0.48380876753607305,VIP Customers
CUST1510,221,2,375.22039992901716,1,1,2,112,1.3333333333333333,About to Sleep,1,-2.030235846357875,1.0514764788435753,At Risk
CUST1511,45,6,346.52265858580773,3,4,2,342,3.0,Promising,1,0.04336156081397023,-0.5533902554067553,At Risk
CUST1512,33,4,392.9343671606754,4,3,2,432,3.0,Promising,1,-0.35313940135348015,-0.875842240200116,At Risk
CUST1513,54,5,328.2751399818818,3,3,2,332,2.6666666666666665,Promising,1,-0.33274964337651425,-0.5911561707438086,At Risk
CUST1514,70,7,593.8799568032459,3,5,4,354,4.0,Loyal Customers,0,0.7376517573802015,0.1633647434298159,VIP Customers
CUST1515,48,6,862.2622985934615,3,4,5,345,4.0,Loyal Customers,0,1.1778079300720405,0.11872875721700707,VIP Customers
CUST1516,43,6,837.645617150079,3,4,5,345,4.0,Loyal Customers,0,1.1512810154897775,0.030090521144442176,VIP Customers
CUST1517,164,3,153.997175043492,1,2,1,121,1.3333333333333333,About to Sleep,1,-1.9158174668024717,0.23442283445781542,At Risk
CUST1518,20,9,884.1612959271334,4,5,5,455,4.666666666666667,Champions,0,2.2384978255429355,0.17980408517606772,VIP Customers
CUST1519,108,4,401.6485787491762,2,3,2,232,2.3333333333333335,At Risk,1,-0.7602154613683223,0.008297630575269386,At Risk
CUST1520,46,5,606.3119869074591,3,3,4,334,3.3333333333333335,Loyal Customers,0,0.3335285351144775,-0.3408081135201435,VIP Customers
CUST1521,121,6,448.71655570478964,2,4,3,243,3.0,At Risk,1,-0.16068664632320137,0.4578865270432875,At Risk
CUST1522,37,5,859.2986820404631,4,3,5,435,4.0,Loyal Customers,0,0.9495635740181986,-0.13305390564172326,VIP Customers
CUST1523,28,6,590.0384239519117,4,4,4,444,4.0,Champions,0,0.6837473700962066,-0.4504970142065503,VIP Customers
CUST1524,42,7,908.9081097415622,4,5,5,455,4.666666666666667,Champions,0,1.6002635688800966,0.22651503473092177,VIP Customers
CUST1525,197,4,339.06459039721045,1,3,2,132,2.0,At Risk,1,-1.40610060219538,0.9673800217573861,At Risk
CUST1526,37,5,605.027505263367,4,3,4,434,3.6666666666666665,Loyal Customers,0,0.3818445392707764,-0.4471999003985252,VIP Customers
CUST1527,8,5,603.1088067306947,5,3,4,534,4.0,Loyal Customers,0,0.5424865204595815,-0.787274892366806,VIP Customers
CUST1528,99,6,562.8270142481414,2,4,3,243,3.0,At Risk,0,0.21920747892499645,0.34267767639203245,VIP Customers
CUST1529,183,5,829.4538689442229,1,3,5,135,3.0,At Risk,0,0.052611455731580284,1.5302409471616614,VIP Customers
CUST1530,30,7,661.5599131562791,4,5,4,454,4.333333333333333,Champions,0,1.1162468912748988,-0.21881756968137342,VIP Customers
CUST1531,148,5,715.6110728291153,1,3,4,134,2.6666666666666665,At Risk,1,-0.002520315854684303,0.9820164995613795,At Risk
CUST1532,45,5,243.47717997132588,3,3,1,331,2.3333333333333335,Promising,1,-0.4708967371126356,-0.8007268749873794,At Risk
CUST1533,11,5,606.9146212581383,5,3,4,534,4.0,Loyal Customers,0,0.5339225771057674,-0.7476379522042822,VIP Customers
CUST1534,406,1,227.03247319079284,1,1,1,111,1.0,About to Sleep,1,-3.697398684601439,2.902689155761616,At Risk
CUST1535,79,9,1243.0487729945776,2,5,5,255,4.0,At Risk,0,2.7042579374258437,1.3102549854996663,VIP Customers
CUST1536,11,6,528.8522682992957,5,4,3,543,4.0,Loyal Customers,0,0.6438158792462367,-0.7240557535100061,VIP Customers
CUST1537,69,3,339.58102014830394,3,2,2,322,2.3333333333333335,New Customers,1,-0.9611841793957979,-0.6425660510333409,At Risk
CUST1538,13,6,853.6356523991631,5,4,5,545,4.666666666666667,Champions,0,1.3575954750595383,-0.2995036381959002,VIP Customers
CUST1539,98,4,579.8259753706078,2,3,3,233,2.6666666666666665,At Risk,1,-0.30552233110319016,0.11198174613658467,At Risk
CUST1540,69,4,423.22522767690947,3,3,2,332,2.6666666666666665,Promising,1,-0.4902436929229159,-0.41919924070153297,At Risk
CUST1541,90,8,862.9801461652637,2,5,5,255,4.0,At Risk,0,1.5089234752574499,0.8487576561363405,VIP Customers
CUST1542,58,4,387.5239142341313,3,3,2,332,2.6666666666666665,Promising,1,-0.5073970007136729,-0.5914021696820927,At Risk
CUST1543,39,6,446.5020702025375,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.30071125532448323,-0.49973796247413027,VIP Customers
CUST1544,68,5,628.2191871096468,3,3,4,334,3.3333333333333335,Loyal Customers,0,0.2573251974356304,-0.0575526786956184,VIP Customers
CUST1545,47,2,212.99664751804403,3,1,1,311,1.6666666666666667,New Customers,1,-1.4028822723359693,-1.175174024359014,At Risk
CUST1546,6,3,254.18089733189078,5,2,1,521,2.6666666666666665,New Customers,1,-0.7935723067509343,-1.4817097551490497,At Risk
CUST1547,64,7,1075.4511100206369,3,5,5,355,4.333333333333333,Loyal Customers,0,1.8469930065568865,0.6884645624861262,VIP Customers
CUST1548,65,6,509.7618051301995,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.29408858443790803,-0.11881252492648937,VIP Customers
CUST1549,127,6,515.7209603026232,2,4,3,243,3.0,At Risk,1,-0.04520646620392855,0.6105387697560734,At Risk
CUST1550,6,9,911.7148020722018,5,5,5,555,5.0,Champions,0,2.3796367903332474,0.050816035418072045,VIP Customers
CUST1551,20,4,340.30486631779223,4,3,2,432,3.0,Promising,1,-0.396714589751062,-1.092249506842111,At Risk
CUST1552,26,7,1156.0009115991559,4,5,5,455,4.666666666666667,Champions,0,2.2429488363372267,0.34547260174842587,VIP Customers
CUST1553,17,6,961.7147661059911,5,4,5,545,4.666666666666667,Champions,0,1.5761586159625136,-0.1193945332650196,VIP Customers
CUST1554,59,7,639.6932764055867,3,5,4,354,4.0,Loyal Customers,0,0.9024986643866326,0.09187120593346321,VIP Customers
CUST1555,50,3,626.2869698541508,3,2,4,324,3.0,New Customers,1,-0.21299212306809992,-0.5096023282533411,At Risk
CUST1556,78,5,416.712568210398,3,3,2,332,2.6666666666666665,Promising,1,-0.2717831069765584,-0.20241425612912245,At Risk
CUST1557,200,5,631.2554061171588,1,3,4,134,2.6666666666666665,At Risk,1,-0.4865930258794731,1.4833361560338043,At Risk
CUST1558,28,3,252.70242369988853,4,2,1,421,2.3333333333333335,New Customers,1,-0.9219895537857091,-1.2273467644576634,At Risk
CUST1559,158,2,256.6324561973918,1,1,1,111,1.0,About to Sleep,1,-1.9367234367122004,0.17133001087799582,At Risk
CUST1560,182,4,477.7726212962751,1,3,3,133,2.3333333333333335,At Risk,1,-1.0110964290576052,0.9640757628750832,At Risk
CUST1561,14,9,944.167223969651,5,5,5,555,5.0,Champions,0,2.406597500456702,0.1840700893421765,VIP Customers
CUST1562,41,5,589.1104458728831,4,3,4,434,3.6666666666666665,Loyal Customers,0,0.32355763135799015,-0.42028511987917316,VIP Customers
CUST1563,286,4,566.6300858144601,1,3,3,133,2.3333333333333335,At Risk,1,-1.404160114707811,2.2849352031400123,At Risk
CUST1564,55,6,408.1366242459649,3,4,2,342,3.0,Promising,0,0.12405794052311815,-0.3608178428281347,VIP Customers
CUST1565,65,5,590.0692180042278,3,3,4,334,3.3333333333333335,Loyal Customers,0,0.18920789624823933,-0.13962100546173517,VIP Customers
CUST1566,2,6,424.17561863255537,5,4,2,542,3.6666666666666665,Promising,0,0.46128502700985147,-0.9581861062975339,VIP Customers
CUST1567,28,2,146.5500874141315,4,1,1,411,2.0,New Customers,1,-1.4431846278762142,-1.4785218328396086,At Risk
CUST1568,32,6,412.558779785135,4,4,2,442,3.3333333333333335,Promising,0,0.2647347368256354,-0.6231889667559715,VIP Customers
CUST1569,388,1,98.43707424886968,1,1,1,111,1.0,About to Sleep,1,-3.882149754421681,2.5342029164652007,At Risk
CUST1570,49,1,144.81036040793103,3,1,1,311,1.6666666666666667,New Customers,1,-1.8506835882685064,-1.356152976936197,At Risk
CUST1571,22,8,637.2939780046511,4,5,4,454,4.333333333333333,Champions,0,1.3917499061210086,-0.2219310336335547,VIP Customers
CUST1572,158,6,597.1548665485925,1,4,4,144,3.0,At Risk,1,-0.03968661194599668,1.0721428752583926,At Risk
CUST1573,161,5,501.1792457818201,1,3,3,133,2.3333333333333335,At Risk,1,-0.555221123855582,0.8684758437745609,At Risk
CUST1574,90,9,1162.7464578080785,2,5,5,255,4.0,At Risk,0,2.4624063949329016,1.3391381887722296,VIP Customers
CUST1575,67,8,850.0129026452839,3,5,5,355,4.333333333333333,Loyal Customers,0,1.610774428325078,0.5649023430255177,VIP Customers
CUST1576,110,3,313.5931733687164,2,2,2,222,2.0,About to Sleep,1,-1.2523791654751677,-0.1972291453261849,At Risk
CUST1577,39,4,454.50701383333444,4,3,3,433,3.3333333333333335,Loyal Customers,1,-0.24978687331553237,-0.7299008052883179,At Risk
CUST1578,17,8,1144.6682729446452,5,5,5,555,5.0,Champions,0,2.5530155185363013,0.34669293592761,VIP Customers
CUST1579,59,3,242.47191825296773,3,2,1,321,2.0,New Customers,1,-1.121131635601632,-0.8789918606936277,At Risk
CUST1580,5,10,892.4019132309567,5,5,5,555,5.0,Champions,0,2.6263889188258753,0.13533681826591212,VIP Customers
CUST1581,101,3,735.4576929566979,2,2,4,224,2.6666666666666665,About to Sleep,1,-0.25928544180407226,0.21916960035716784,At Risk
CUST1582,54,10,988.5546059945078,3,5,5,355,4.333333333333333,Loyal Customers,0,2.5624040467682256,0.8247353153176236,VIP Customers
CUST1583,70,4,514.4146152196422,3,3,3,333,3.0,Loyal Customers,1,-0.29232945842452523,-0.2948919377492256,At Risk
CUST1584,10,4,243.48377996878335,5,3,1,531,3.0,Promising,1,-0.556018984835987,-1.328319480141182,At Risk
CUST1585,13,5,366.4178599576784,5,3,2,532,3.3333333333333335,Promising,1,-0.014416100084745849,-1.0214760195443797,At Risk
CUST1586,137,7,682.9468934080279,1,5,4,154,3.3333333333333335,At Risk,0,0.5554784895552068,1.0536186378590235,VIP Customers
CUST1587,4,6,580.000272951002,5,4,3,543,4.0,Loyal Customers,0,0.7978252982584704,-0.7423784853960214,VIP Customers
CUST1588,107,5,494.1452649096142,2,3,3,233,2.6666666666666665,At Risk,1,-0.2638226744257556,0.23095648556893714,At Risk
CUST1589,173,4,311.10040047509835,1,3,2,132,2.0,At Risk,1,-1.3320466895042493,0.6533513555915571,At Risk
CUST1590,72,6,666.5808141930984,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.6044134788223575,0.15644850892541762,VIP Customers
CUST1591,23,8,704.3917061264547,4,5,4,454,4.333333333333333,Champions,0,1.5358739556472991,-0.1273884032251768,VIP Customers
CUST1592,27,6,725.0265623043867,4,4,4,444,4.0,Champions,0,0.990826616614158,-0.295367360266689,VIP Customers
CUST1593,193,3,238.75903193520924,1,2,1,121,1.3333333333333333,About to Sleep,1,-1.891492994085042,0.6768485793559568,At Risk
CUST1594,115,3,479.84385970377724,2,2,3,223,2.3333333333333335,About to Sleep,1,-0.9096216754745818,0.06639453707988621,At Risk
CUST1595,109,9,936.027653565793,2,5,5,255,4.0,At Risk,0,1.8481494733361095,1.2802871582884212,VIP Customers
CUST1596,148,5,324.82206549864645,1,3,2,132,2.0,At Risk,1,-0.8750468870674595,0.4992059702520601,At Risk
CUST1597,21,9,1059.062907291996,4,5,5,455,4.666666666666667,Champions,0,2.623318902992393,0.4075358507797621,VIP Customers
CUST1598,145,8,944.1787317581332,1,5,5,155,3.6666666666666665,At Risk,0,1.3774275069175552,1.5895506028050912,VIP Customers
CUST1599,13,6,791.5323834391771,5,4,5,545,4.666666666666667,Champions,0,1.2189356066642676,-0.376230750770625,VIP Customers
CUST1600,96,4,271.57892766153185,2,3,1,231,2.0,At Risk,1,-0.982380742797111,-0.2921401186435715,At Risk
CUST1601,74,3,230.78110386218276,3,2,1,321,2.0,New Customers,1,-1.2325405838838608,-0.7187608500772373,At Risk
CUST1602,12,3,272.8563333685577,5,2,1,521,2.6666666666666665,New Customers,1,-0.7859976931597018,-1.3887668042901626,At Risk
CUST1603,113,3,517.1416300033294,2,2,3,223,2.3333333333333335,About to Sleep,1,-0.8149716015102785,0.08918508117861375,At Risk
CUST1604,116,7,642.9290524096384,2,5,4,254,3.6666666666666665,At Risk,0,0.5855585448854499,0.7596329190896418,VIP Customers
CUST1605,252,2,138.2520206702626,1,1,1,111,1.0,About to Sleep,1,-2.735622515125079,1.119702129184198,At Risk
CUST1606,31,7,733.3841337448811,4,5,4,454,4.333333333333333,Champions,0,1.270923925118968,-0.1184354701813236,VIP Customers
CUST1607,169,2,68.08468029181698,1,1,1,111,1.0,About to Sleep,1,-2.420257930667218,0.06647852048013805,At Risk
CUST1608,42,7,651.7811788776468,4,5,4,454,4.333333333333333,Champions,0,1.0261684046232478,-0.09115917631746202,VIP Customers
CUST1609,298,1,272.0940692836808,1,1,1,111,1.0,About to Sleep,1,-2.982581413138321,1.7007036025195947,At Risk
CUST1610,3,6,410.7003904332497,5,4,2,542,3.6666666666666665,Promising,0,0.42551137216728935,-0.9631894481649692,VIP Customers
CUST1611,44,5,533.2484644434262,3,3,3,333,3.0,Loyal Customers,0,0.18177157468594735,-0.45436632328845666,VIP Customers
CUST1612,107,3,438.70730763075596,2,2,2,222,2.0,About to Sleep,1,-0.9559717086954735,-0.07758855325007943,At Risk
CUST1613,52,3,461.3884948324071,3,2,3,323,2.6666666666666665,New Customers,1,-0.5925401938725182,-0.6900405099046414,At Risk
CUST1614,12,3,208.06606879310203,5,2,1,521,2.6666666666666665,New Customers,1,-0.9306568988629613,-1.468813636076589,At Risk
CUST1615,37,5,835.5074900837116,4,3,5,435,4.0,Loyal Customers,0,0.8964442519449063,-0.16244735777592106,VIP Customers
CUST1616,42,3,153.72969926799146,4,2,1,421,2.3333333333333335,New Customers,1,-1.2225883920156206,-1.186595461222996,At Risk
CUST1617,177,1,63.80954493767099,1,1,1,111,1.0,About to Sleep,1,-2.7594854667255784,0.03433017025776051,At Risk
CUST1618,297,3,650.8293769528627,1,2,4,124,2.3333333333333335,About to Sleep,1,-1.5629093941054253,2.3970298505483743,At Risk
CUST1619,159,1,134.2016823284684,1,1,1,111,1.0,About to Sleep,1,-2.4999509769890143,-0.0883116979314748,At Risk
CUST1620,86,7,792.8434920003385,2,5,5,255,4.0,At Risk,0,1.0908901188826075,0.5954991778642118,VIP Customers
CUST1621,96,3,471.1229127919551,2,2,3,223,2.3333333333333335,About to Sleep,1,-0.8210382885685024,-0.1656346484681815,At Risk
CUST1622,151,3,325.50530835614063,1,2,2,122,1.6666666666666667,About to Sleep,1,-1.4589537028727941,0.29493228695285206,At Risk
CUST1623,31,6,676.7238098831142,4,4,4,444,4.0,Champions,0,0.8602311811674643,-0.3084643336629778,VIP Customers
CUST1624,188,1,66.81593798713416,1,1,1,111,1.0,About to Sleep,1,-2.8153311078605516,0.166139302266765,At Risk
CUST1625,1,9,1053.3287131353723,5,5,5,555,5.0,Champions,0,2.7242580047661846,0.16755174500417022,VIP Customers
CUST1626,40,8,880.9789191645291,4,5,5,455,4.666666666666667,Champions,0,1.8334649175317606,0.2887455993379531,VIP Customers
CUST1627,186,3,216.15343715424416,1,2,1,121,1.3333333333333333,About to Sleep,1,-1.9021554927073037,0.5674050285303162,At Risk
CUST1628,51,6,844.7805557187601,3,4,5,345,4.0,Loyal Customers,0,1.121714606103173,0.132065426224921,VIP Customers
CUST1629,47,5,517.6730722984423,3,3,3,333,3.0,Loyal Customers,0,0.129934618308103,-0.43867440326887386,VIP Customers
CUST1630,145,8,804.1627996678922,1,5,5,155,3.6666666666666665,At Risk,0,1.064809652141133,1.416564246955372,VIP Customers
CUST1631,64,8,704.4001471112682,3,5,4,354,4.0,Loyal Customers,0,1.3027216765065923,0.3500662980703129,VIP Customers
CUST1632,279,4,293.4657174826202,1,3,1,131,1.6666666666666667,At Risk,1,-1.9742528518289484,1.8659322434979102,At Risk
CUST1633,22,5,705.7590994131735,4,3,4,434,3.6666666666666665,Loyal Customers,0,0.6920575603491277,-0.4974231441659016,VIP Customers
CUST1634,55,7,1027.8928367137082,3,5,5,355,4.333333333333333,Loyal Customers,0,1.7919921005155397,0.5249026059591642,VIP Customers
CUST1635,46,6,446.401618041643,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.2606772683436497,-0.4183471929112206,VIP Customers
CUST1636,11,8,931.467252962221,5,5,5,555,5.0,Champions,0,2.111117682977302,0.013418250072826899,VIP Customers
CUST1637,93,8,647.0573991426272,2,5,4,254,3.6666666666666665,At Risk,0,1.0097648508596004,0.6169251815600375,VIP Customers
CUST1638,60,3,346.68776449111994,3,2,2,322,2.3333333333333335,New Customers,1,-0.8941328282842633,-0.7385906776684785,At Risk
CUST1639,45,4,495.7715833581299,3,3,3,333,3.0,Loyal Customers,1,-0.1917768103658252,-0.6090495169596941,At Risk
CUST1640,156,5,525.2926603834804,1,3,3,133,2.3333333333333335,At Risk,1,-0.47294686230574584,0.8400424830272256,At Risk
CUST1641,33,4,461.220569746029,4,3,3,433,3.3333333333333335,Loyal Customers,1,-0.20067470791200182,-0.7914762601026316,At Risk
CUST1642,9,5,418.5851772767988,5,3,2,532,3.3333333333333335,Promising,1,0.12480786762948161,-1.003604468079414,At Risk
CUST1643,161,6,757.1555137722415,1,4,4,144,3.0,At Risk,0,0.3004904257849648,1.3047548183888564,VIP Customers
CUST1644,17,4,436.7312904493864,5,3,2,532,3.3333333333333335,Promising,1,-0.1643590609594452,-1.00805189871115,At Risk
CUST1645,40,5,338.73809441815104,4,3,2,432,3.0,Promising,1,-0.22976927619998566,-0.7412591908871808,At Risk
CUST1646,60,7,879.4612371064674,3,5,5,355,4.333333333333333,Loyal Customers,0,1.4321488243117508,0.3997438042366866,VIP Customers
CUST1647,262,6,908.1719299327781,1,4,5,145,3.3333333333333335,At Risk,0,0.06327223483045043,2.667475219079012,VIP Customers
CUST1648,120,3,385.3619703528909,2,2,2,222,2.0,About to Sleep,1,-1.1490097832245327,0.007889319967909323,At Risk
CUST1649,186,5,334.49842981203903,1,3,2,132,2.0,At Risk,1,-1.0695519961708708,0.9536702142287468,At Risk
CUST1650,122,6,774.3348381975586,2,4,5,245,3.6666666666666665,At Risk,0,0.5606441532961782,0.8718251572158912,VIP Customers
CUST1651,21,1,16.857386540486495,4,1,1,411,2.0,New Customers,1,-1.9771292897322486,-1.8402953379237081,At Risk
CUST1652,37,5,890.5160810142692,4,3,5,435,4.0,Loyal Customers,0,1.019263615672038,-0.09448555126255855,VIP Customers
CUST1653,73,4,467.12433130603614,3,3,3,333,3.0,Loyal Customers,1,-0.4149772238378945,-0.31838301263115365,At Risk
CUST1654,15,7,967.8753029288633,5,5,5,555,5.0,Champions,0,1.8854731418117763,-0.015046920785041456,VIP Customers
CUST1655,23,7,566.8848899968312,4,5,3,453,4.0,Loyal Customers,0,0.9446727752509582,-0.41730118614276623,VIP Customers
CUST1656,235,2,112.03244505653258,1,1,1,111,1.0,About to Sleep,1,-2.6974830530667795,0.8893437683459295,At Risk
CUST1657,262,3,239.52820307846724,1,2,1,121,1.3333333333333333,About to Sleep,1,-2.2821855852028223,1.4813026479588631,At Risk
CUST1658,44,5,507.93948261971303,3,3,3,333,3.0,Loyal Customers,0,0.12526343674629256,-0.48563496872467177,VIP Customers
CUST1659,68,3,390.54207274088276,3,2,2,322,2.3333333333333335,New Customers,1,-0.8417147777092413,-0.5912498641845536,At Risk
CUST1660,83,3,339.5302663230973,2,2,2,222,2.0,About to Sleep,1,-1.0409169077505225,-0.47959900453814547,At Risk
CUST1661,218,4,542.514112240139,1,3,3,133,2.3333333333333335,At Risk,1,-1.071281744199132,1.4632816973585236,At Risk
CUST1662,55,9,917.2460613841729,3,5,5,355,4.333333333333333,Loyal Customers,0,2.1133186716266485,0.6282539055565318,VIP Customers
CUST1663,206,2,345.5141504206149,1,1,2,112,1.3333333333333333,About to Sleep,1,-2.0112553890124176,0.8401003798083686,At Risk
CUST1664,244,3,241.77754852758721,1,2,1,121,1.3333333333333333,About to Sleep,1,-2.1747955915765553,1.2744719801134636,At Risk
CUST1665,49,4,222.03938106970807,3,3,1,331,2.3333333333333335,Promising,1,-0.8256954745967752,-0.9006592170976212,At Risk
CUST1666,129,4,629.8022450626901,2,3,4,234,3.0,At Risk,1,-0.3702389042932027,0.5347206894401147,At Risk
CUST1667,124,4,557.2042414567256,2,3,3,233,2.6666666666666665,At Risk,1,-0.5038951846546065,0.3868026703753763,At Risk
CUST1668,67,3,110.80128661419086,3,2,1,321,2.0,New Customers,1,-1.460613487763038,-0.9485079381275884,At Risk
CUST1669,79,8,823.3429846975841,2,5,5,255,4.0,At Risk,0,1.4829824791807793,0.6716920804780642,VIP Customers
CUST1670,48,4,500.71101682177704,3,3,3,333,3.0,Loyal Customers,1,-0.197809688042474,-0.5680120175481719,At Risk
CUST1671,196,1,45.63357680872004,1,1,1,111,1.0,About to Sleep,1,-2.90812241864118,0.23312885662589136,At Risk
CUST1672,150,9,857.5662851288706,1,5,5,155,3.6666666666666665,At Risk,0,1.4397952502457143,1.6607942753094342,VIP Customers
CUST1673,18,2,457.6698066357292,5,1,3,513,3.0,Potential Loyalists,1,-0.6916671071304812,-1.210590637810375,At Risk
CUST1674,155,7,568.0774514178879,1,5,3,153,3.0,At Risk,0,0.19663816124362613,1.1213098534632413,VIP Customers
CUST1675,6,6,540.8239390791539,5,4,3,543,4.0,Loyal Customers,0,0.6989808979395506,-0.7674899501339378,VIP Customers
CUST1676,8,4,741.8971554861396,5,3,4,534,4.0,Loyal Customers,0,0.5681780067906165,-0.7358315667412554,VIP Customers
CUST1677,106,5,733.3826102575379,2,3,4,234,3.0,At Risk,0,0.2760169656169543,0.5148835566966001,VIP Customers
CUST1678,51,5,460.2557511105917,3,3,3,333,3.0,Loyal Customers,1,-0.021011193645625478,-0.46303220971847414,At Risk
CUST1679,136,8,503.1554973752693,1,5,3,153,3.0,At Risk,0,0.44392534587638105,0.9398720397250263,VIP Customers
CUST1680,209,4,488.87513516903516,1,3,3,133,2.3333333333333335,At Risk,1,-1.139859223548309,1.292207175872251,At Risk
CUST1681,4,5,297.24442398719714,5,3,2,532,3.3333333333333335,Promising,1,-0.11767784102999554,-1.2117429957390822,At Risk
CUST1682,47,10,1386.7383569750132,3,5,5,355,4.333333333333333,Loyal Customers,0,3.4912507927078105,1.2351669988099616,VIP Customers
CUST1683,204,10,724.0445929995075,1,5,4,154,3.3333333333333335,At Risk,0,1.1187593555766793,2.2446868207935897,VIP Customers
CUST1684,33,9,1043.467477933173,4,5,5,455,4.666666666666667,Champions,0,2.5202533032978796,0.5280078556378094,VIP Customers
